id,Name,description,timestamp,begin,end,altitudeMode,tessellate,extrude,visibility,drawOrder,icon,VALUE_sum,Longitude,Latitude
hex_alex_centroids.1007,,,,,,,-1,0,-1,,,100.669365,29.773,30.823
hex_alex_centroids.1008,,,,,,,-1,0,-1,,,23.118793,29.773,30.81
hex_alex_centroids.1009,,,,,,,-1,0,-1,,,516.076416,29.773,30.803
hex_alex_centroids.1010,,,,,,,-1,0,-1,,,69.333633,29.773,30.796
hex_alex_centroids.1011,,,,,,,-1,0,-1,,,417.940308,29.774,30.789
hex_alex_centroids.1012,,,,,,,-1,0,-1,,,42.167149,29.775,30.762
hex_alex_centroids.1013,,,,,,,-1,0,-1,,,0.426181,29.776,30.729
hex_alex_centroids.1014,,,,,,,-1,0,-1,,,0.000554,29.776,30.722
hex_alex_centroids.1015,,,,,,,-1,0,-1,,,3.1e-05,29.777,30.702
hex_alex_centroids.1016,,,,,,,-1,0,-1,,,4.310174,29.777,30.695
hex_alex_centroids.1017,,,,,,,-1,0,-1,,,8.174293,29.777,30.688
hex_alex_centroids.1018,,,,,,,-1,0,-1,,,9e-06,29.777,30.681
hex_alex_centroids.1019,,,,,,,-1,0,-1,,,0.002702,29.778,30.654
hex_alex_centroids.1020,,,,,,,-1,0,-1,,,0.582557,29.778,30.647
hex_alex_centroids.1021,,,,,,,-1,0,-1,,,1.960677,29.779,30.641
hex_alex_centroids.1022,,,,,,,-1,0,-1,,,0.572389,29.779,30.627
hex_alex_centroids.1023,,,,,,,-1,0,-1,,,0.584916,29.779,30.62
hex_alex_centroids.1024,,,,,,,-1,0,-1,,,0.001645,29.78,30.614
hex_alex_centroids.1025,,,,,,,-1,0,-1,,,1.381817,29.78,30.607
hex_alex_centroids.1026,,,,,,,-1,0,-1,,,0.00046,29.781,30.573
hex_alex_centroids.1027,,,,,,,-1,0,-1,,,4e-06,29.781,30.56
hex_alex_centroids.1028,,,,,,,-1,0,-1,,,12320.295898,29.77,31.123
hex_alex_centroids.1029,,,,,,,-1,0,-1,,,26091.476563,29.77,31.11
hex_alex_centroids.1030,,,,,,,-1,0,-1,,,27207.425781,29.77,31.104
hex_alex_centroids.1031,,,,,,,-1,0,-1,,,23153.71875,29.77,31.097
hex_alex_centroids.1032,,,,,,,-1,0,-1,,,5452.187012,29.77,31.09
hex_alex_centroids.1033,,,,,,,-1,0,-1,,,350.631317,29.771,31.077
hex_alex_centroids.1034,,,,,,,-1,0,-1,,,24.953627,29.771,31.07
hex_alex_centroids.1035,,,,,,,-1,0,-1,,,93.068695,29.771,31.063
hex_alex_centroids.1036,,,,,,,-1,0,-1,,,342.672119,29.771,31.056
hex_alex_centroids.1037,,,,,,,-1,0,-1,,,60.755829,29.772,31.043
hex_alex_centroids.1038,,,,,,,-1,0,-1,,,552.779114,29.772,31.036
hex_alex_centroids.1039,,,,,,,-1,0,-1,,,967.395935,29.772,31.029
hex_alex_centroids.1040,,,,,,,-1,0,-1,,,4930.003906,29.773,31.023
hex_alex_centroids.1041,,,,,,,-1,0,-1,,,8810.541016,29.773,31.016
hex_alex_centroids.1042,,,,,,,-1,0,-1,,,2139.264404,29.773,31.002
hex_alex_centroids.1043,,,,,,,-1,0,-1,,,2137.787842,29.774,30.996
hex_alex_centroids.1044,,,,,,,-1,0,-1,,,4558.875488,29.774,30.989
hex_alex_centroids.1045,,,,,,,-1,0,-1,,,308.129028,29.775,30.962
hex_alex_centroids.1046,,,,,,,-1,0,-1,,,235.113007,29.776,30.928
hex_alex_centroids.1047,,,,,,,-1,0,-1,,,682.670837,29.776,30.921
hex_alex_centroids.1048,,,,,,,-1,0,-1,,,7.604245,29.776,30.915
hex_alex_centroids.1049,,,,,,,-1,0,-1,,,59.086319,29.777,30.894
hex_alex_centroids.1050,,,,,,,-1,0,-1,,,845.494812,29.777,30.888
hex_alex_centroids.1051,,,,,,,-1,0,-1,,,1058.096313,29.777,30.881
hex_alex_centroids.1052,,,,,,,-1,0,-1,,,28.818758,29.778,30.874
hex_alex_centroids.1053,,,,,,,-1,0,-1,,,30.543163,29.778,30.86
hex_alex_centroids.1054,,,,,,,-1,0,-1,,,272.315735,29.778,30.854
hex_alex_centroids.1055,,,,,,,-1,0,-1,,,40.719044,29.779,30.847
hex_alex_centroids.1056,,,,,,,-1,0,-1,,,0.004212,29.779,30.84
hex_alex_centroids.1057,,,,,,,-1,0,-1,,,0.000181,29.779,30.827
hex_alex_centroids.1058,,,,,,,-1,0,-1,,,8.291764,29.779,30.82
hex_alex_centroids.1059,,,,,,,-1,0,-1,,,2.123349,29.78,30.813
hex_alex_centroids.1060,,,,,,,-1,0,-1,,,22.562397,29.78,30.806
hex_alex_centroids.1061,,,,,,,-1,0,-1,,,3.672516,29.78,30.793
hex_alex_centroids.1062,,,,,,,-1,0,-1,,,691.430542,29.781,30.786
hex_alex_centroids.1063,,,,,,,-1,0,-1,,,179.943695,29.781,30.779
hex_alex_centroids.1064,,,,,,,-1,0,-1,,,114.954994,29.781,30.773
hex_alex_centroids.1065,,,,,,,-1,0,-1,,,125.494728,29.781,30.766
hex_alex_centroids.1066,,,,,,,-1,0,-1,,,43.960682,29.782,30.752
hex_alex_centroids.1067,,,,,,,-1,0,-1,,,0.514183,29.782,30.746
hex_alex_centroids.1068,,,,,,,-1,0,-1,,,3.1e-05,29.782,30.739
hex_alex_centroids.1069,,,,,,,-1,0,-1,,,0.002363,29.783,30.712
hex_alex_centroids.1070,,,,,,,-1,0,-1,,,3e-06,29.784,30.678
hex_alex_centroids.1071,,,,,,,-1,0,-1,,,15.826898,29.785,30.644
hex_alex_centroids.1072,,,,,,,-1,0,-1,,,0.005798,29.785,30.638
hex_alex_centroids.1073,,,,,,,-1,0,-1,,,2.151952,29.786,30.61
hex_alex_centroids.1074,,,,,,,-1,0,-1,,,7e-06,29.788,30.563
hex_alex_centroids.1075,,,,,,,-1,0,-1,,,11965.077148,29.776,31.127
hex_alex_centroids.1076,,,,,,,-1,0,-1,,,19840.474609,29.776,31.121
hex_alex_centroids.1077,,,,,,,-1,0,-1,,,23560.912109,29.776,31.114
hex_alex_centroids.1078,,,,,,,-1,0,-1,,,6522.863281,29.777,31.094
hex_alex_centroids.1079,,,,,,,-1,0,-1,,,288.164612,29.777,31.087
hex_alex_centroids.1080,,,,,,,-1,0,-1,,,10.644979,29.777,31.08
hex_alex_centroids.1081,,,,,,,-1,0,-1,,,0.003385,29.778,31.074
hex_alex_centroids.1082,,,,,,,-1,0,-1,,,12.037729,29.778,31.053
hex_alex_centroids.1083,,,,,,,-1,0,-1,,,1200.177124,29.779,31.046
hex_alex_centroids.1084,,,,,,,-1,0,-1,,,973.0047,29.779,31.04
hex_alex_centroids.1085,,,,,,,-1,0,-1,,,1818.281006,29.779,31.026
hex_alex_centroids.1086,,,,,,,-1,0,-1,,,13190.856445,29.78,31.019
hex_alex_centroids.1087,,,,,,,-1,0,-1,,,14558.918945,29.78,31.013
hex_alex_centroids.1088,,,,,,,-1,0,-1,,,2816.336182,29.78,31.006
hex_alex_centroids.1089,,,,,,,-1,0,-1,,,2396.217041,29.78,30.999
hex_alex_centroids.1090,,,,,,,-1,0,-1,,,4170.6875,29.781,30.986
hex_alex_centroids.1091,,,,,,,-1,0,-1,,,39.442802,29.781,30.979
hex_alex_centroids.1092,,,,,,,-1,0,-1,,,32.275005,29.781,30.972
hex_alex_centroids.1093,,,,,,,-1,0,-1,,,35.952507,29.781,30.965
hex_alex_centroids.1094,,,,,,,-1,0,-1,,,73.167564,29.782,30.952
hex_alex_centroids.1095,,,,,,,-1,0,-1,,,39.29533,29.782,30.945
hex_alex_centroids.1096,,,,,,,-1,0,-1,,,59.58445,29.782,30.938
hex_alex_centroids.1097,,,,,,,-1,0,-1,,,229.666538,29.783,30.905
hex_alex_centroids.1098,,,,,,,-1,0,-1,,,136.970291,29.784,30.878
hex_alex_centroids.1099,,,,,,,-1,0,-1,,,66.002968,29.785,30.871
hex_alex_centroids.1100,,,,,,,-1,0,-1,,,111.430145,29.785,30.864
hex_alex_centroids.1101,,,,,,,-1,0,-1,,,204.481384,29.785,30.844
hex_alex_centroids.1102,,,,,,,-1,0,-1,,,117.838562,29.786,30.837
hex_alex_centroids.1103,,,,,,,-1,0,-1,,,785.454468,29.786,30.83
hex_alex_centroids.1104,,,,,,,-1,0,-1,,,36.150314,29.786,30.824
hex_alex_centroids.1105,,,,,,,-1,0,-1,,,37.463173,29.787,30.81
hex_alex_centroids.1106,,,,,,,-1,0,-1,,,114.710976,29.787,30.803
hex_alex_centroids.1107,,,,,,,-1,0,-1,,,61.55085,29.787,30.796
hex_alex_centroids.1108,,,,,,,-1,0,-1,,,50.396637,29.787,30.79
hex_alex_centroids.1109,,,,,,,-1,0,-1,,,164.190613,29.788,30.776
hex_alex_centroids.1110,,,,,,,-1,0,-1,,,179.613602,29.788,30.769
hex_alex_centroids.1111,,,,,,,-1,0,-1,,,106.493675,29.788,30.763
hex_alex_centroids.1112,,,,,,,-1,0,-1,,,5.089692,29.788,30.756
hex_alex_centroids.1113,,,,,,,-1,0,-1,,,0.049899,29.789,30.749
hex_alex_centroids.1114,,,,,,,-1,0,-1,,,0.005266,29.789,30.736
hex_alex_centroids.1115,,,,,,,-1,0,-1,,,8e-06,29.789,30.729
hex_alex_centroids.1116,,,,,,,-1,0,-1,,,0.000106,29.789,30.722
hex_alex_centroids.1117,,,,,,,-1,0,-1,,,0.000794,29.79,30.715
hex_alex_centroids.1118,,,,,,,-1,0,-1,,,3e-06,29.79,30.695
hex_alex_centroids.1119,,,,,,,-1,0,-1,,,0.004894,29.791,30.688
hex_alex_centroids.1120,,,,,,,-1,0,-1,,,0.00017,29.792,30.655
hex_alex_centroids.1121,,,,,,,-1,0,-1,,,1e-06,29.793,30.621
hex_alex_centroids.1122,,,,,,,-1,0,-1,,,0.000716,29.794,30.594
hex_alex_centroids.1123,,,,,,,-1,0,-1,,,3.07074,29.794,30.58
hex_alex_centroids.1124,,,,,,,-1,0,-1,,,1.057476,29.794,30.573
hex_alex_centroids.1125,,,,,,,-1,0,-1,,,0.004759,29.795,30.56
hex_alex_centroids.1126,,,,,,,-1,0,-1,,,42687.849609,29.783,31.104
hex_alex_centroids.1127,,,,,,,-1,0,-1,,,1.613108,29.785,31.07
hex_alex_centroids.1128,,,,,,,-1,0,-1,,,519.319275,29.785,31.057
hex_alex_centroids.1129,,,,,,,-1,0,-1,,,5227.772949,29.786,31.043
hex_alex_centroids.1130,,,,,,,-1,0,-1,,,5102.151367,29.786,31.037
hex_alex_centroids.1131,,,,,,,-1,0,-1,,,7613.304688,29.786,31.03
hex_alex_centroids.1132,,,,,,,-1,0,-1,,,16661.154297,29.786,31.023
hex_alex_centroids.1133,,,,,,,-1,0,-1,,,15915.387695,29.787,31.009
hex_alex_centroids.1134,,,,,,,-1,0,-1,,,5790.504395,29.787,31.003
hex_alex_centroids.1135,,,,,,,-1,0,-1,,,14641.619141,29.787,30.996
hex_alex_centroids.1136,,,,,,,-1,0,-1,,,4361.089355,29.787,30.989
hex_alex_centroids.1137,,,,,,,-1,0,-1,,,91.121521,29.788,30.982
hex_alex_centroids.1138,,,,,,,-1,0,-1,,,0.0001,29.788,30.969
hex_alex_centroids.1139,,,,,,,-1,0,-1,,,12.284553,29.788,30.962
hex_alex_centroids.1140,,,,,,,-1,0,-1,,,5.236998,29.788,30.955
hex_alex_centroids.1141,,,,,,,-1,0,-1,,,18.340172,29.789,30.949
hex_alex_centroids.1142,,,,,,,-1,0,-1,,,35.45335,29.789,30.935
hex_alex_centroids.1143,,,,,,,-1,0,-1,,,165.599518,29.789,30.928
hex_alex_centroids.1144,,,,,,,-1,0,-1,,,243.69426,29.79,30.922
hex_alex_centroids.1145,,,,,,,-1,0,-1,,,75.48835,29.79,30.915
hex_alex_centroids.1146,,,,,,,-1,0,-1,,,210.900513,29.791,30.895
hex_alex_centroids.1147,,,,,,,-1,0,-1,,,95.100754,29.791,30.888
hex_alex_centroids.1148,,,,,,,-1,0,-1,,,2122.056396,29.792,30.854
hex_alex_centroids.1149,,,,,,,-1,0,-1,,,377.393066,29.793,30.827
hex_alex_centroids.1150,,,,,,,-1,0,-1,,,117.047386,29.793,30.82
hex_alex_centroids.1151,,,,,,,-1,0,-1,,,37.56356,29.793,30.814
hex_alex_centroids.1152,,,,,,,-1,0,-1,,,425.351074,29.793,30.807
hex_alex_centroids.1153,,,,,,,-1,0,-1,,,854.374451,29.794,30.793
hex_alex_centroids.1154,,,,,,,-1,0,-1,,,260.20108,29.794,30.787
hex_alex_centroids.1155,,,,,,,-1,0,-1,,,2.27783,29.794,30.78
hex_alex_centroids.1156,,,,,,,-1,0,-1,,,10.229093,29.795,30.773
hex_alex_centroids.1157,,,,,,,-1,0,-1,,,13.762974,29.795,30.759
hex_alex_centroids.1158,,,,,,,-1,0,-1,,,40.176003,29.795,30.753
hex_alex_centroids.1159,,,,,,,-1,0,-1,,,0.048809,29.795,30.746
hex_alex_centroids.1160,,,,,,,-1,0,-1,,,1.4e-05,29.796,30.739
hex_alex_centroids.1161,,,,,,,-1,0,-1,,,2.193861,29.796,30.719
hex_alex_centroids.1162,,,,,,,-1,0,-1,,,1.980245,29.797,30.712
hex_alex_centroids.1163,,,,,,,-1,0,-1,,,2.8e-05,29.797,30.705
hex_alex_centroids.1164,,,,,,,-1,0,-1,,,2.681238,29.797,30.699
hex_alex_centroids.1165,,,,,,,-1,0,-1,,,9.2e-05,29.797,30.685
hex_alex_centroids.1166,,,,,,,-1,0,-1,,,0.27983,29.798,30.672
hex_alex_centroids.1167,,,,,,,-1,0,-1,,,3.678678,29.799,30.645
hex_alex_centroids.1168,,,,,,,-1,0,-1,,,8e-06,29.799,30.638
hex_alex_centroids.1169,,,,,,,-1,0,-1,,,0.000163,29.8,30.604
hex_alex_centroids.1170,,,,,,,-1,0,-1,,,6e-06,29.802,30.557
hex_alex_centroids.1171,,,,,,,-1,0,-1,,,5215.279297,29.789,31.135
hex_alex_centroids.1172,,,,,,,-1,0,-1,,,12932.902344,29.789,31.128
hex_alex_centroids.1173,,,,,,,-1,0,-1,,,21743.025391,29.79,31.121
hex_alex_centroids.1174,,,,,,,-1,0,-1,,,28501.273438,29.79,31.114
hex_alex_centroids.1175,,,,,,,-1,0,-1,,,808.36615,29.791,31.094
hex_alex_centroids.1176,,,,,,,-1,0,-1,,,0.020569,29.791,31.087
hex_alex_centroids.1177,,,,,,,-1,0,-1,,,0.24138,29.791,31.081
hex_alex_centroids.1178,,,,,,,-1,0,-1,,,2503.492188,29.792,31.054
hex_alex_centroids.1179,,,,,,,-1,0,-1,,,5207.025391,29.792,31.047
hex_alex_centroids.1180,,,,,,,-1,0,-1,,,4480.254395,29.793,31.02
hex_alex_centroids.1181,,,,,,,-1,0,-1,,,6711.291504,29.793,31.013
hex_alex_centroids.1182,,,,,,,-1,0,-1,,,7424.760742,29.794,31.006
hex_alex_centroids.1183,,,,,,,-1,0,-1,,,8727.375,29.794,30.993
hex_alex_centroids.1184,,,,,,,-1,0,-1,,,624.435242,29.794,30.986
hex_alex_centroids.1185,,,,,,,-1,0,-1,,,118.635178,29.794,30.979
hex_alex_centroids.1186,,,,,,,-1,0,-1,,,44.944119,29.795,30.972
hex_alex_centroids.1187,,,,,,,-1,0,-1,,,163.453995,29.795,30.966
hex_alex_centroids.1188,,,,,,,-1,0,-1,,,45.509686,29.795,30.952
hex_alex_centroids.1189,,,,,,,-1,0,-1,,,91.767036,29.796,30.945
hex_alex_centroids.1190,,,,,,,-1,0,-1,,,208.172867,29.796,30.939
hex_alex_centroids.1191,,,,,,,-1,0,-1,,,49.726055,29.796,30.932
hex_alex_centroids.1192,,,,,,,-1,0,-1,,,168.5858,29.797,30.918
hex_alex_centroids.1193,,,,,,,-1,0,-1,,,223.728836,29.797,30.912
hex_alex_centroids.1194,,,,,,,-1,0,-1,,,389.126801,29.797,30.905
hex_alex_centroids.1195,,,,,,,-1,0,-1,,,243.306152,29.797,30.898
hex_alex_centroids.1196,,,,,,,-1,0,-1,,,263.203979,29.798,30.885
hex_alex_centroids.1197,,,,,,,-1,0,-1,,,784.107666,29.798,30.878
hex_alex_centroids.1198,,,,,,,-1,0,-1,,,143.73941,29.798,30.871
hex_alex_centroids.1199,,,,,,,-1,0,-1,,,155.481796,29.798,30.864
hex_alex_centroids.1200,,,,,,,-1,0,-1,,,188.898727,29.799,30.844
hex_alex_centroids.1201,,,,,,,-1,0,-1,,,15.245371,29.799,30.837
hex_alex_centroids.1202,,,,,,,-1,0,-1,,,121.336296,29.8,30.804
hex_alex_centroids.1203,,,,,,,-1,0,-1,,,674.195313,29.801,30.797
hex_alex_centroids.1204,,,,,,,-1,0,-1,,,1.993015,29.801,30.77
hex_alex_centroids.1205,,,,,,,-1,0,-1,,,92.634651,29.802,30.763
hex_alex_centroids.1206,,,,,,,-1,0,-1,,,11.714625,29.802,30.756
hex_alex_centroids.1207,,,,,,,-1,0,-1,,,0.685621,29.802,30.743
hex_alex_centroids.1208,,,,,,,-1,0,-1,,,0.001111,29.803,30.736
hex_alex_centroids.1209,,,,,,,-1,0,-1,,,0.005031,29.803,30.729
hex_alex_centroids.1210,,,,,,,-1,0,-1,,,0.483833,29.803,30.722
hex_alex_centroids.1211,,,,,,,-1,0,-1,,,0.615012,29.803,30.716
hex_alex_centroids.1212,,,,,,,-1,0,-1,,,3.5e-05,29.804,30.702
hex_alex_centroids.1213,,,,,,,-1,0,-1,,,20.104891,29.804,30.695
hex_alex_centroids.1214,,,,,,,-1,0,-1,,,5e-06,29.805,30.668
hex_alex_centroids.1215,,,,,,,-1,0,-1,,,0.018454,29.805,30.662
hex_alex_centroids.1216,,,,,,,-1,0,-1,,,0.776955,29.805,30.655
hex_alex_centroids.1217,,,,,,,-1,0,-1,,,0.003983,29.805,30.648
hex_alex_centroids.1218,,,,,,,-1,0,-1,,,5e-06,29.806,30.635
hex_alex_centroids.1219,,,,,,,-1,0,-1,,,1.921082,29.806,30.628
hex_alex_centroids.1220,,,,,,,-1,0,-1,,,0.000337,29.806,30.621
hex_alex_centroids.1221,,,,,,,-1,0,-1,,,0.286632,29.808,30.581
hex_alex_centroids.1222,,,,,,,-1,0,-1,,,694.093689,29.796,31.131
hex_alex_centroids.1223,,,,,,,-1,0,-1,,,5496.992188,29.797,31.118
hex_alex_centroids.1224,,,,,,,-1,0,-1,,,11610.240234,29.797,31.111
hex_alex_centroids.1225,,,,,,,-1,0,-1,,,1397.666138,29.797,31.104
hex_alex_centroids.1226,,,,,,,-1,0,-1,,,4.842044,29.797,31.098
hex_alex_centroids.1227,,,,,,,-1,0,-1,,,3e-06,29.798,31.091
hex_alex_centroids.1228,,,,,,,-1,0,-1,,,0.663729,29.798,31.064
hex_alex_centroids.1229,,,,,,,-1,0,-1,,,107.129646,29.799,31.037
hex_alex_centroids.1230,,,,,,,-1,0,-1,,,1451.936646,29.8,31.03
hex_alex_centroids.1231,,,,,,,-1,0,-1,,,5490.998047,29.8,31.003
hex_alex_centroids.1232,,,,,,,-1,0,-1,,,202.028625,29.801,30.996
hex_alex_centroids.1233,,,,,,,-1,0,-1,,,28.802916,29.802,30.969
hex_alex_centroids.1234,,,,,,,-1,0,-1,,,44.609169,29.802,30.963
hex_alex_centroids.1235,,,,,,,-1,0,-1,,,99.631981,29.802,30.956
hex_alex_centroids.1236,,,,,,,-1,0,-1,,,37.090359,29.802,30.949
hex_alex_centroids.1237,,,,,,,-1,0,-1,,,2860.041504,29.803,30.935
hex_alex_centroids.1238,,,,,,,-1,0,-1,,,441.219482,29.803,30.929
hex_alex_centroids.1239,,,,,,,-1,0,-1,,,262.633606,29.803,30.922
hex_alex_centroids.1240,,,,,,,-1,0,-1,,,1200.921631,29.803,30.915
hex_alex_centroids.1241,,,,,,,-1,0,-1,,,241.652664,29.804,30.902
hex_alex_centroids.1242,,,,,,,-1,0,-1,,,241.078812,29.804,30.895
hex_alex_centroids.1243,,,,,,,-1,0,-1,,,439.895081,29.804,30.888
hex_alex_centroids.1244,,,,,,,-1,0,-1,,,1235.607666,29.805,30.881
hex_alex_centroids.1245,,,,,,,-1,0,-1,,,91.520042,29.805,30.868
hex_alex_centroids.1246,,,,,,,-1,0,-1,,,36.335625,29.805,30.861
hex_alex_centroids.1247,,,,,,,-1,0,-1,,,249.584,29.805,30.854
hex_alex_centroids.1248,,,,,,,-1,0,-1,,,122.827553,29.806,30.848
hex_alex_centroids.1249,,,,,,,-1,0,-1,,,242.489334,29.806,30.841
hex_alex_centroids.1250,,,,,,,-1,0,-1,,,173.271072,29.806,30.827
hex_alex_centroids.1251,,,,,,,-1,0,-1,,,420.607269,29.807,30.821
hex_alex_centroids.1252,,,,,,,-1,0,-1,,,93.152557,29.807,30.814
hex_alex_centroids.1253,,,,,,,-1,0,-1,,,4179.322754,29.808,30.787
hex_alex_centroids.1254,,,,,,,-1,0,-1,,,5.126925,29.808,30.78
hex_alex_centroids.1255,,,,,,,-1,0,-1,,,2.545712,29.809,30.753
hex_alex_centroids.1256,,,,,,,-1,0,-1,,,3.823714,29.809,30.746
hex_alex_centroids.1257,,,,,,,-1,0,-1,,,0.005522,29.81,30.719
hex_alex_centroids.1258,,,,,,,-1,0,-1,,,0.00057,29.81,30.713
hex_alex_centroids.1259,,,,,,,-1,0,-1,,,0.358941,29.81,30.706
hex_alex_centroids.1260,,,,,,,-1,0,-1,,,0.001993,29.811,30.685
hex_alex_centroids.1261,,,,,,,-1,0,-1,,,0.066747,29.811,30.672
hex_alex_centroids.1262,,,,,,,-1,0,-1,,,7.136672,29.812,30.665
hex_alex_centroids.1263,,,,,,,-1,0,-1,,,6.843194,29.812,30.652
hex_alex_centroids.1264,,,,,,,-1,0,-1,,,1.6e-05,29.812,30.645
hex_alex_centroids.1265,,,,,,,-1,0,-1,,,1.288333,29.813,30.638
hex_alex_centroids.1266,,,,,,,-1,0,-1,,,16.538637,29.813,30.631
hex_alex_centroids.1267,,,,,,,-1,0,-1,,,0.165651,29.813,30.618
hex_alex_centroids.1268,,,,,,,-1,0,-1,,,2.239549,29.813,30.611
hex_alex_centroids.1269,,,,,,,-1,0,-1,,,590.113037,29.803,31.128
hex_alex_centroids.1270,,,,,,,-1,0,-1,,,2867.369629,29.803,31.121
hex_alex_centroids.1271,,,,,,,-1,0,-1,,,2171.821289,29.804,31.115
hex_alex_centroids.1272,,,,,,,-1,0,-1,,,5.519588,29.804,31.101
hex_alex_centroids.1273,,,,,,,-1,0,-1,,,0.00237,29.804,31.094
hex_alex_centroids.1274,,,,,,,-1,0,-1,,,0.014839,29.804,31.088
hex_alex_centroids.1275,,,,,,,-1,0,-1,,,1971.422852,29.805,31.061
hex_alex_centroids.1276,,,,,,,-1,0,-1,,,4949.086426,29.806,31.054
hex_alex_centroids.1277,,,,,,,-1,0,-1,,,335.695709,29.806,31.047
hex_alex_centroids.1278,,,,,,,-1,0,-1,,,143.732605,29.806,31.04
hex_alex_centroids.1279,,,,,,,-1,0,-1,,,253.848282,29.806,31.027
hex_alex_centroids.1280,,,,,,,-1,0,-1,,,11306.335938,29.807,31.02
hex_alex_centroids.1281,,,,,,,-1,0,-1,,,19381.230469,29.807,31.013
hex_alex_centroids.1282,,,,,,,-1,0,-1,,,80.170479,29.808,30.986
hex_alex_centroids.1283,,,,,,,-1,0,-1,,,1266.312988,29.808,30.98
hex_alex_centroids.1284,,,,,,,-1,0,-1,,,295.479706,29.809,30.946
hex_alex_centroids.1285,,,,,,,-1,0,-1,,,1577.709961,29.809,30.939
hex_alex_centroids.1286,,,,,,,-1,0,-1,,,276.75592,29.81,30.919
hex_alex_centroids.1287,,,,,,,-1,0,-1,,,416.369171,29.81,30.912
hex_alex_centroids.1288,,,,,,,-1,0,-1,,,295.051849,29.811,30.905
hex_alex_centroids.1289,,,,,,,-1,0,-1,,,295.706482,29.811,30.898
hex_alex_centroids.1290,,,,,,,-1,0,-1,,,220.495834,29.811,30.885
hex_alex_centroids.1291,,,,,,,-1,0,-1,,,103.412048,29.811,30.878
hex_alex_centroids.1292,,,,,,,-1,0,-1,,,82.758041,29.812,30.871
hex_alex_centroids.1293,,,,,,,-1,0,-1,,,73.87886,29.812,30.865
hex_alex_centroids.1294,,,,,,,-1,0,-1,,,186.721954,29.812,30.851
hex_alex_centroids.1295,,,,,,,-1,0,-1,,,155.005814,29.813,30.844
hex_alex_centroids.1296,,,,,,,-1,0,-1,,,239.83432,29.813,30.838
hex_alex_centroids.1297,,,,,,,-1,0,-1,,,25.13138,29.813,30.831
hex_alex_centroids.1298,,,,,,,-1,0,-1,,,88.542549,29.813,30.824
hex_alex_centroids.1299,,,,,,,-1,0,-1,,,49.6824,29.814,30.811
hex_alex_centroids.1300,,,,,,,-1,0,-1,,,226.12381,29.814,30.804
hex_alex_centroids.1301,,,,,,,-1,0,-1,,,320.427002,29.814,30.797
hex_alex_centroids.1302,,,,,,,-1,0,-1,,,175.819855,29.814,30.79
hex_alex_centroids.1303,,,,,,,-1,0,-1,,,37.273113,29.815,30.777
hex_alex_centroids.1304,,,,,,,-1,0,-1,,,13.57985,29.815,30.77
hex_alex_centroids.1305,,,,,,,-1,0,-1,,,0.119011,29.815,30.763
hex_alex_centroids.1306,,,,,,,-1,0,-1,,,10.496374,29.816,30.736
hex_alex_centroids.1307,,,,,,,-1,0,-1,,,7.544009,29.816,30.73
hex_alex_centroids.1308,,,,,,,-1,0,-1,,,0.001566,29.817,30.696
hex_alex_centroids.1309,,,,,,,-1,0,-1,,,0.376829,29.818,30.669
hex_alex_centroids.1310,,,,,,,-1,0,-1,,,7.80952,29.819,30.662
hex_alex_centroids.1311,,,,,,,-1,0,-1,,,2.009323,29.819,30.648
hex_alex_centroids.1312,,,,,,,-1,0,-1,,,1e-05,29.819,30.635
hex_alex_centroids.1313,,,,,,,-1,0,-1,,,8.174223,29.82,30.628
hex_alex_centroids.1314,,,,,,,-1,0,-1,,,0.000259,29.82,30.615
hex_alex_centroids.1315,,,,,,,-1,0,-1,,,1.3e-05,29.821,30.601
hex_alex_centroids.1316,,,,,,,-1,0,-1,,,1.3e-05,29.821,30.594
hex_alex_centroids.1317,,,,,,,-1,0,-1,,,2e-06,29.821,30.588
hex_alex_centroids.1318,,,,,,,-1,0,-1,,,0.382905,29.821,30.581
hex_alex_centroids.1319,,,,,,,-1,0,-1,,,1e-05,29.821,30.574
hex_alex_centroids.1320,,,,,,,-1,0,-1,,,5158.75293,29.81,31.131
hex_alex_centroids.1321,,,,,,,-1,0,-1,,,2637.059326,29.81,31.118
hex_alex_centroids.1322,,,,,,,-1,0,-1,,,48.616585,29.81,31.112
hex_alex_centroids.1323,,,,,,,-1,0,-1,,,0.002055,29.811,31.105
hex_alex_centroids.1324,,,,,,,-1,0,-1,,,481.264984,29.812,31.071
hex_alex_centroids.1325,,,,,,,-1,0,-1,,,7849.749023,29.812,31.064
hex_alex_centroids.1326,,,,,,,-1,0,-1,,,5344.749023,29.812,31.057
hex_alex_centroids.1327,,,,,,,-1,0,-1,,,572.738464,29.813,31.044
hex_alex_centroids.1328,,,,,,,-1,0,-1,,,395.510437,29.813,31.037
hex_alex_centroids.1329,,,,,,,-1,0,-1,,,1137.568115,29.813,31.03
hex_alex_centroids.1330,,,,,,,-1,0,-1,,,3495.111816,29.813,31.024
hex_alex_centroids.1331,,,,,,,-1,0,-1,,,11347.43457,29.814,31.01
hex_alex_centroids.1332,,,,,,,-1,0,-1,,,6603.022461,29.814,31.003
hex_alex_centroids.1333,,,,,,,-1,0,-1,,,304.568329,29.814,30.997
hex_alex_centroids.1334,,,,,,,-1,0,-1,,,87.532448,29.815,30.99
hex_alex_centroids.1335,,,,,,,-1,0,-1,,,6282.348145,29.815,30.976
